0.503637,-1.513682,-0.469071,1.901766,-0.870643,1.820047,1.662914,1.291052,-0.167136,-1.047184,1.430030,0.201048,1.275772,-1.132607,1.750085,-1.408904,0.033016,-0.803409,-1.314106,1.412096,1
-0.697719,0.345153,-1.798215,1.228030,-0.518069,-0.145556,,1.243406,-0.386542,-0.599821,-0.300980,-0.631437,-1.793921,-0.334803,-0.687318,-0.566705,-0.653463,-0.657135,0.211420,-1.381592,0
-1.332245,-1.695822,-0.798520,1.118541,-0.201774,1.839238,-1.907222,0.034769,-1.291807,1.028849,-1.457173,-0.161428,0.908445,-1.507585,2.174428,0.098080,-1.217499,-0.431751,-1.406808,0.419342,1
-2.418775,-2.563238,-1.646511,1.258761,-0.803825,,0.430089,0.542504,-1.044925,0.101327,-1.216786,-0.834159,0.632023,0.482930,2.996372,0.473045,0.111088,0.696931,-2.215237,0.047673,1
-0.178707,0.612874,0.248305,0.299672,-0.588109,-1.441689,0.752483,-2.342478,0.804943,0.195162,1.089272,0.382034,0.537180,-0.406029,0.045363,0.944215,0.624818,1.665252,0.762825,-0.968336,0
-1.173630,0.430245,-0.845689,0.949296,-0.708778,-0.988292,-0.267899,1.223794,1.152913,-0.953158,-0.819342,1.158472,0.092743,0.523999,0.006394,-0.497031,-0.993921,0.362996,0.527723,-0.686605,0
0.615164,-0.057790,-1.615846,0.001795,0.166493,1.970562,0.372648,-0.404157,-0.140553,0.519871,1.542736,0.243475,-1.671761,0.117707,-1.966929,2.710332,0.709411,0.210008,-0.672624,-1.285599,1
,-0.266495,0.778774,1.179263,-0.422568,-1.257474,-0.594673,0.325252,-0.211890,0.432850,-1.312489,0.241409,-0.284796,0.791140,1.996138,-1.178180,1.084478,1.110753,0.285283,-0.097346,0
-0.048320,-0.197959,-1.193379,-0.529993,-0.110365,-1.216192,0.319928,0.549127,2.184231,-0.308148,-0.195593,1.409046,-0.502587,-0.424476,1.784577,0.874740,-1.537026,-1.793154,0.304284,-0.792004,0
1.609542,-1.261565,-0.082590,-0.691212,1.087607,1.606351,0.032115,0.153854,0.931012,-1.467034,0.762064,1.921237,0.415663,-0.188417,1.362901,1.015857,-0.240209,0.008538,-1.124518,0.534063,1
-1.023253,-0.783049,,1.255350,-0.802430,1.704096,0.019600,1.540441,-2.674567,0.695932,0.578929,0.460042,0.820298,-0.685675,0.089567,-0.950953,0.280045,-0.516614,-0.929484,-0.339311,1
1.067998,-0.772784,,0.573767,0.575562,3.019403,0.995415,0.312822,-0.063878,-0.102006,-0.295056,-0.462856,1.191173,1.397844,-1.342604,-0.541473,0.938969,0.671018,-1.355274,0.658632,1
-1.346786,0.595342,-1.024751,0.829149,0.990711,0.730380,1.848040,-0.403703,1.190530,-0.249656,-0.121021,0.727171,-1.019801,-2.391079,-2.235465,0.979260,1.847867,0.207542,0.043324,0.175574,1
0.265617,1.258534,1.677377,-1.352509,1.076848,-1.665910,-0.805172,-0.958778,-0.069532,0.379405,-2.169677,-1.194189,0.412999,-1.583588,-1.291783,-0.214068,0.657763,0.690473,1.142580,0.856702,0
0.346960,-0.902860,-1.363103,-1.019969,-1.979320,1.069752,0.287220,1.359291,-0.566671,-0.865299,0.693698,0.724428,0.563817,0.160562,1.060816,0.442282,-0.152500,-2.391982,-0.778632,0.146992,1
0.234220,0.035071,-1.707343,0.509045,3.040687,-0.853323,-0.584229,-0.585951,-1.121968,1.988885,-0.968013,1.147803,1.128957,0.654356,0.827214,-0.200254,0.245277,-0.589337,0.296036,0.649605,0
0.260281,-0.161543,-1.707358,0.501783,1.235812,0.843370,-1.116524,0.160018,-0.957151,-1.326048,-0.155898,-0.548287,1.448499,1.117399,-0.507658,-0.359769,-0.963759,-0.413465,-0.352783,-0.535801,0
0.601936,0.352714,0.205185,-0.359693,-1.336722,-0.272451,-1.201535,-0.165841,-1.137600,,0.447386,-0.406357,1.261761,1.520601,-0.570034,-1.237354,-0.041458,0.850004,0.256556,-0.064809,1
-2.943142,-0.303227,1.057801,0.781497,-0.388568,1.896194,-0.532144,2.459872,0.944385,1.374485,-1.123878,0.378046,1.135621,-0.864285,-1.287894,-0.316680,-1.004080,0.806676,-0.764724,-1.476657,1
0.131928,0.734667,2.052972,1.897289,-0.376301,-0.876195,1.088770,1.695723,-0.218653,-1.336725,0.018819,-1.171654,1.023531,0.156694,-0.857072,0.175287,-0.454548,-0.411823,0.635456,-2.929449,0
-0.608592,0.538691,1.465379,0.659402,-1.229171,-0.603883,-1.795613,0.332346,0.273595,0.270921,-2.299456,1.801045,0.573768,0.301001,-0.669718,0.078078,-0.046625,0.107603,0.453312,-0.849023,1
1.058729,0.645054,-2.025808,-1.254923,1.911419,-0.590446,-1.070852,1.007444,0.771920,2.868403,-1.280456,0.189480,0.937916,0.184710,-0.943884,0.012499,-0.172802,-1.668599,0.499378,-0.417910,0
0.468978,1.007445,2.500900,1.669923,-0.353686,-1.307925,-1.055639,1.689189,1.328057,-1.671170,-1.232431,0.952462,-0.197620,1.223949,-1.061469,-0.365241,-0.491957,2.035874,0.906236,-0.160419,0
0.570585,0.026546,-0.941534,0.995303,-0.212860,-0.844179,-1.360024,0.687764,2.040347,0.407879,-0.961472,-0.051713,-0.305632,0.814731,0.838253,0.049592,-1.457299,-1.757787,0.288998,1.938095,0
-0.497571,0.664006,-0.022279,0.017613,-0.011092,-0.642412,0.322082,0.225762,-0.759703,-0.552921,-0.813014,0.823280,1.303508,-0.975366,-0.934581,0.664703,-0.782003,1.001825,0.525385,0.277358,0
-0.905797,-0.608341,0.295141,0.943716,0.092936,1.370397,-0.064772,0.287273,-0.533004,-0.032504,-0.549925,-0.510064,-0.868768,-0.598279,0.019832,0.613460,-1.779439,0.830498,-0.737332,-0.578212,1
0.809054,-1.233480,0.169540,1.455409,0.720457,1.366006,0.120350,-2.047167,1.034799,0.346034,-0.858586,1.695516,1.002580,-0.045186,1.551421,0.363840,-0.328831,0.554254,-1.032498,0.637333,1
2.602480,0.535650,-0.120497,-1.077744,0.486287,-1.088057,-1.855933,-0.544274,-0.917262,-0.748812,-1.106344,0.101656,0.225788,-0.804362,-0.144329,-1.281491,0.477589,0.663273,0.610399,-0.590215,0
0.468540,0.144500,0.099826,-0.498987,-2.241916,0.443645,-0.667333,-0.800335,-0.247340,-0.464767,0.205456,-0.775607,2.404838,1.744861,-0.827544,0.217208,1.782906,-1.177226,-0.076699,0.753417,1
0.518219,-0.051549,0.509683,-0.393090,0.331918,0.629300,0.811706,-1.710603,-0.179515,-0.922189,2.935406,-1.027924,-1.492462,-1.567988,-0.547309,-1.001315,-0.506189,-0.954618,-0.230505,0.614945,1
-0.237012,-0.070727,2.814654,0.194842,0.393307,0.695519,-0.104343,0.460272,0.279268,0.448636,-0.738057,0.181251,0.206362,-1.019695,-0.571308,1.462196,0.749900,0.961987,-0.261285,0.700701,0
-0.155755,0.532570,2.874083,-1.888523,0.111694,-0.502838,0.266178,-0.164214,1.090979,0.367165,-1.097926,0.260706,0.794926,-1.070255,-0.762866,1.944018,-0.086546,1.103083,0.417324,-1.544621,1
